	"salary"	"age"	"elevel"	"car"	"zipcode"	"credit"	"predictedBrand"
"4150"	37893.66008	59	1	20	0	434298.1292	"Sony"
"4151"	50114.60752	57	1	18	6	332355.6643	"Sony"
"4152"	26392.81417	37	0	7	8	256149.517	"Sony"
"4153"	142231.7525	70	3	5	8	354265.2498	"Sony"
"4154"	100209.5207	22	0	10	2	368557.6228	"Sony"
"4155"	134938.6776	39	1	9	1	321258.8251	"Sony"
"4156"	56329.91495	45	0	3	1	342334.8335	"Sony"
"4157"	94737.77894	28	3	17	1	320900.0317	"Acer"
"4158"	96756.43788	50	4	19	0	390898.3542	"Acer"
"4159"	24411.76708	36	0	18	4	25932.82159	"Sony"
"4160"	125463.6475	39	3	10	6	52855.05112	"Sony"
"4161"	114733.8338	36	2	16	0	335951.7965	"Sony"
"4162"	85382.73395	20	2	16	1	147222.4938	"Acer"
"4163"	129995.2276	36	0	4	4	320768.3665	"Sony"
"4164"	65410.41677	65	4	9	7	101852.3847	"Acer"
"4165"	128165.1348	40	0	6	1	239481.758	"Sony"
"4166"	145396.0813	70	3	3	2	412375.1028	"Sony"
"4167"	83975.4637	38	2	7	7	312360.8463	"Acer"
"4168"	107786.7765	42	0	3	2	338929.2402	"Acer"
"4169"	134697.2373	26	4	1	1	459169.1949	"Sony"
"4170"	62812.66039	73	1	16	6	308848.325	"Acer"
"4171"	43202.13398	57	4	4	4	94521.56959	"Sony"
"4172"	108235.2348	67	1	20	8	266908.4668	"Sony"
"4173"	43670.4271	76	4	13	8	30821.93816	"Acer"
"4174"	31392.75671	46	3	4	0	395469.0376	"Sony"
"4175"	33140.52718	29	0	7	6	336276.4093	"Sony"
"4176"	80960.69265	25	3	16	1	484594.1839	"Acer"
"4177"	145832.9555	65	1	6	4	464412.6502	"Sony"
"4178"	119519.3588	41	2	1	7	94936.78084	"Acer"
"4179"	26112.68949	44	4	7	6	435236.6253	"Sony"
"4180"	46694.40557	60	2	16	3	109984.1991	"Sony"
"4181"	22008.52133	50	1	5	1	194614.4712	"Sony"
"4182"	78824.88817	63	1	5	3	284636.7239	"Sony"
"4183"	36277.02672	48	2	20	3	68098.86551	"Sony"
"4184"	74584.65489	25	1	13	5	91555.37803	"Acer"
"4185"	72875.17737	59	2	17	6	83264.29747	"Sony"
"4186"	113433.6778	35	1	8	0	310269.7609	"Sony"
"4187"	58920.03086	43	4	5	1	18644.09624	"Sony"
"4188"	46599.34614	77	2	6	4	306460.6563	"Acer"
"4189"	68880.87782	47	1	10	1	130923.3164	"Sony"
"4190"	32230.49085	55	1	13	5	214525.454	"Sony"
"4191"	94914.61592	65	3	3	1	134597.9658	"Sony"
"4192"	124770.8982	61	3	5	2	223930.5126	"Sony"
"4193"	122213.4108	70	0	5	6	223928.9461	"Sony"
"4194"	49735.75273	20	0	8	7	367266.6277	"Acer"
"4195"	48416.97191	20	3	17	6	441610.459	"Sony"
"4196"	71424.62986	72	3	17	2	400662.0137	"Acer"
"4197"	107126.6368	29	3	20	0	54661.19676	"Sony"
"4198"	107191.7103	64	0	12	1	334489.3412	"Sony"
"4199"	116913.8816	33	4	2	8	40333.8022	"Sony"
"4200"	133293.0406	34	3	19	8	378040.2025	"Sony"
"4201"	47618.29453	60	1	7	1	446536.5781	"Sony"
"4202"	86608.63191	80	3	7	3	162555.3093	"Sony"
"4203"	35142.56366	67	1	9	7	58774.08719	"Acer"
"4204"	135258.8686	65	3	20	8	256290.4156	"Sony"
"4205"	103138.341	25	4	1	1	66937.61027	"Sony"
"4206"	121077.8705	26	4	7	8	361907.5014	"Sony"
"4207"	59819.165	69	1	5	4	246473.5472	"Acer"
"4208"	60885.41931	59	2	3	4	323733.1559	"Sony"
"4209"	111736.6528	42	0	19	5	430240.346	"Acer"
"4210"	150000	43	3	5	3	299025.1845	"Sony"
"4211"	128314.8667	20	2	8	7	222171.8477	"Sony"
"4212"	70841.12891	36	3	7	0	155042.3393	"Acer"
"4213"	93652.69783	46	0	1	5	56123.31894	"Acer"
"4214"	20000	31	0	7	4	349685.3661	"Sony"
"4215"	132964.5724	80	2	11	7	77038.63252	"Sony"
"4216"	118802.9089	32	3	4	4	102491.2305	"Sony"
"4217"	145277.7213	70	4	18	1	485608.2771	"Sony"
"4218"	95044.07241	25	2	12	3	89469.04708	"Acer"
"4219"	33011.86043	36	0	12	2	290390.2787	"Sony"
"4220"	21760.93898	58	3	12	2	465900.3139	"Sony"
"4221"	62925.14708	56	0	4	1	214915.596	"Sony"
"4222"	64235.8948	75	4	3	4	324628.0943	"Acer"
"4223"	133562.2576	57	2	16	4	20444.27422	"Sony"
"4224"	138416.1344	75	4	16	6	259209.222	"Sony"
"4225"	123864.5997	40	3	2	3	318390.0644	"Sony"
"4226"	145164.7501	56	1	14	6	396499.7332	"Sony"
"4227"	97613.63003	32	2	2	0	292305.1402	"Acer"
"4228"	85385.02389	38	1	1	5	30254.10089	"Acer"
"4229"	128459.1776	49	0	14	8	490822.3432	"Sony"
"4230"	29530.03024	31	3	8	0	275864.5496	"Sony"
"4231"	53782.25521	44	1	15	4	266739.5744	"Sony"
"4232"	139598.2621	67	4	8	3	204995.3593	"Sony"
"4233"	80186.5699	51	2	20	6	155637.0675	"Acer"
"4234"	122994.9619	60	0	17	8	265917.2045	"Sony"
"4235"	112007.7942	74	0	3	4	421008.7149	"Sony"
"4236"	23412.58374	40	4	19	5	258763.7728	"Sony"
"4237"	45195.83065	73	2	2	2	135740.6137	"Acer"
"4238"	72265.84722	74	0	13	2	0	"Acer"
"4239"	42307.72428	23	1	18	1	137181.8255	"Sony"
"4240"	113245.6463	27	2	2	8	417452.7978	"Sony"
"4241"	123628.4307	34	2	6	8	228939.7854	"Sony"
"4242"	104733.1197	38	3	12	4	63024.17226	"Acer"
"4243"	147137.0928	68	3	10	2	224301.3847	"Sony"
"4244"	22994.72639	68	2	12	0	95573.60109	"Acer"
"4245"	120837.5493	51	2	11	6	185695.3294	"Acer"
"4246"	118905.5884	28	0	18	0	320065.6429	"Sony"
"4247"	84213.02931	76	3	1	6	310327.4397	"Sony"
"4248"	106578.3931	65	0	13	8	204668.8615	"Sony"
"4249"	31018.01806	35	3	6	0	120283.1917	"Sony"
"4250"	42576.75365	29	0	3	8	286702.4912	"Sony"
"4251"	42138.83519	70	4	3	5	147806.5322	"Acer"
"4252"	97400.40775	37	0	17	3	243555.9148	"Acer"
"4253"	44006.79318	60	1	3	0	454758.0344	"Sony"
"4254"	20000	32	0	7	8	484783.6878	"Sony"
"4255"	59880.87239	28	4	13	8	135329.7925	"Acer"
"4256"	136345.9731	80	2	20	2	26893.95202	"Sony"
"4257"	84457.32038	79	2	19	7	409249.3793	"Sony"
"4258"	96825.59605	42	1	15	8	463111.1998	"Acer"
"4259"	79744.12348	34	2	3	6	188402.0147	"Acer"
"4260"	77446.01348	60	0	6	2	142740.8989	"Sony"
"4261"	143266.2629	20	2	20	7	47752.15657	"Sony"
"4262"	150000	73	2	19	0	325347.1169	"Sony"
"4263"	132993.8029	30	4	17	6	82974.23206	"Sony"
"4264"	40555.62506	72	4	1	7	145868.4412	"Acer"
"4265"	102468.5116	72	0	17	6	253769.8295	"Sony"
"4266"	149828.0408	71	3	15	8	233262.3019	"Sony"
"4267"	80807.14106	77	3	5	3	42415.60446	"Sony"
"4268"	20512.4871	39	3	9	1	371972.2313	"Sony"
"4269"	69614.05326	77	1	8	7	255930.2817	"Acer"
"4270"	43568.94418	75	0	8	8	315326.3951	"Acer"
"4271"	75471.3766	36	3	17	3	290769.7029	"Acer"
"4272"	114305.9688	22	4	13	5	383973.0015	"Sony"
"4273"	133462.1381	34	3	5	8	499772.6225	"Sony"
"4274"	128530.9196	55	2	3	4	477051.8375	"Sony"
"4275"	58714.77123	58	3	1	1	158286.9976	"Sony"
"4276"	45345.43473	48	3	19	7	168954.0006	"Sony"
"4277"	150000	68	0	8	0	70479.91202	"Sony"
"4278"	124857.4049	44	1	5	8	169866.5572	"Sony"
"4279"	101313.7437	39	4	10	4	47426.07332	"Acer"
"4280"	45409.30349	60	2	17	4	28046.83642	"Sony"
"4281"	85365.39137	77	3	7	0	126077.3625	"Sony"
"4282"	37341.90316	27	4	14	8	211915.4185	"Sony"
"4283"	135421.3244	65	2	18	2	271846.1433	"Sony"
"4284"	134096.6672	49	3	17	8	82909.66461	"Sony"
"4285"	129902.7406	34	4	14	7	167715.0047	"Sony"
"4286"	38590.10506	20	3	17	1	94967.3057	"Sony"
"4287"	120189.9826	22	4	14	2	470137.5624	"Sony"
"4288"	87992.68086	44	2	20	3	270606.475	"Acer"
"4289"	74715.57728	74	2	13	8	416199.0994	"Acer"
"4290"	52808.15936	61	2	20	3	20252.89325	"Acer"
"4291"	145144.0765	43	3	19	8	354657.6474	"Sony"
"4292"	48912.37442	36	1	4	6	316699.0802	"Acer"
"4293"	105178.4011	76	1	5	0	136688.7784	"Sony"
"4294"	58218.91217	39	4	6	1	0	"Acer"
"4295"	100181.5649	66	2	11	4	471850.7786	"Sony"
"4296"	125208.0295	44	3	6	4	413608.3241	"Sony"
"4297"	118020.407	68	4	10	4	245292.8652	"Sony"
"4298"	32326.05668	49	2	6	5	201370.9266	"Sony"
"4299"	52694.07833	44	2	9	2	179484.7546	"Sony"
"4300"	103372.8303	24	1	20	6	3619.357444	"Sony"
"4301"	65132.72171	22	0	7	1	39895.50162	"Acer"
"4302"	66868.04614	20	0	18	0	358381.8195	"Acer"
"4303"	91983.23774	65	4	8	4	50510.14048	"Sony"
"4304"	121164.428	41	4	6	5	290670.2101	"Acer"
"4305"	98846.28093	34	2	6	6	19084.85065	"Sony"
"4306"	39186.62027	29	2	18	7	99178.07348	"Sony"
"4307"	124273.6164	51	3	10	1	491961.1458	"Sony"
"4308"	127442.4706	77	1	16	2	286532.0036	"Sony"
"4309"	29156.69976	56	0	4	0	412503.2524	"Sony"
"4310"	26484.50359	66	1	10	7	338303.8014	"Acer"
"4311"	101701.6432	68	1	9	3	62635.11175	"Sony"
"4312"	38762.8156	77	1	4	5	329359.2113	"Acer"
"4313"	58212.09796	49	2	6	8	150336.2279	"Sony"
"4314"	119709.7329	50	0	11	7	341392.8665	"Acer"
"4315"	75516.37981	35	1	18	2	250679.0027	"Acer"
"4316"	63257.17425	20	4	3	8	169169.3182	"Acer"
"4317"	48185.88038	40	2	3	0	59392.85835	"Sony"
"4318"	134684.7873	35	2	10	2	202216.3381	"Sony"
"4319"	116962.3316	38	3	13	4	225300.5894	"Sony"
"4320"	27802.35338	42	0	13	4	129940.1262	"Sony"
"4321"	34426.45198	78	1	5	2	500000	"Acer"
"4322"	61752.06335	61	0	16	5	371803.3139	"Acer"
"4323"	142778.0983	58	1	11	8	393908.4136	"Sony"
"4324"	103436.7954	54	1	9	5	215294.9737	"Acer"
"4325"	122491.1643	61	1	2	4	251447.586	"Sony"
"4326"	28787.24436	43	1	10	4	92412.82158	"Sony"
"4327"	99409.39166	60	3	13	1	469174.013	"Sony"
"4328"	28408.14758	72	3	9	4	232647.2047	"Acer"
"4329"	144251.138	70	3	19	1	430967.8959	"Sony"
"4330"	65267.56323	20	4	20	8	361959.5086	"Acer"
"4331"	23651.49349	80	1	9	6	289847.3777	"Acer"
"4332"	43733.14914	31	3	3	8	89969.74715	"Sony"
"4333"	47838.31962	40	1	6	7	68260.53557	"Sony"
"4334"	112708.1005	35	2	9	7	354599.903	"Sony"
"4335"	51420.69745	72	1	5	5	98634.11395	"Acer"
"4336"	148303.9162	61	2	18	1	57795.40344	"Sony"
"4337"	141156.8978	29	3	7	0	496505.9083	"Sony"
"4338"	87817.04577	21	3	8	0	209642.2545	"Acer"
"4339"	84260.46286	79	1	11	0	405312.264	"Sony"
"4340"	89081.08941	23	1	1	6	223649.976	"Acer"
"4341"	107668.3742	56	3	11	5	341489.3857	"Acer"
"4342"	30781.40664	34	0	12	4	39153.16357	"Sony"
"4343"	147783.9142	64	3	18	8	126473.5649	"Sony"
"4344"	69382.90538	26	0	18	6	147521.7516	"Acer"
"4345"	49067.73776	56	1	5	0	218126.5226	"Sony"
"4346"	57426.22787	46	4	16	0	182910.3052	"Sony"
"4347"	30281.72564	54	3	7	3	114880.6843	"Sony"
"4348"	132790.2185	37	1	12	3	353396.126	"Sony"
"4349"	31598.10825	59	0	15	6	174196.3636	"Sony"
"4350"	29406.22509	33	3	4	5	140113.3789	"Sony"
"4351"	80386.18881	30	3	8	2	16821.65602	"Acer"
"4352"	94165.93581	50	2	18	8	441473.718	"Acer"
"4353"	95537.78973	55	1	18	6	445500.3522	"Acer"
"4354"	148232.4643	51	3	2	0	353747.0653	"Sony"
"4355"	87800.39485	71	0	7	1	230193.2184	"Sony"
"4356"	95557.34469	20	3	11	3	155218.0787	"Acer"
"4357"	43402.74861	53	0	6	4	118217.5942	"Sony"
"4358"	134117.2224	58	4	1	7	440430.773	"Sony"
"4359"	85437.50709	67	3	10	1	89299.79469	"Sony"
"4360"	108095.0641	54	2	4	6	267614.0924	"Acer"
"4361"	48345.76372	27	0	6	7	37024.41721	"Sony"
"4362"	40145.04916	43	1	8	1	142564.9054	"Sony"
"4363"	75995.75339	38	2	2	8	400105.7303	"Acer"
"4364"	115445.4092	63	4	2	2	181035.1076	"Sony"
"4365"	41465.60785	38	1	10	2	124565.5171	"Sony"
"4366"	116982.0569	34	4	15	4	205172.7165	"Sony"
"4367"	82416.993	41	0	10	0	153901.0029	"Acer"
"4368"	98430.07403	51	2	14	5	191543.9028	"Acer"
"4369"	63446.17066	61	0	6	7	332322.1497	"Acer"
"4370"	64659.9905	33	2	19	1	149581.8282	"Acer"
"4371"	46323.05421	39	2	14	4	282405.5964	"Sony"
"4372"	139638.6896	45	0	19	4	0	"Sony"
"4373"	72734.39413	75	1	18	7	424644.8452	"Acer"
"4374"	40963.61526	35	0	9	2	171674.387	"Sony"
"4375"	35481.36703	49	3	3	5	97873.92388	"Sony"
"4376"	125189.157	43	4	8	4	271943.0743	"Sony"
"4377"	100293.7423	67	2	12	4	341366.1381	"Sony"
"4378"	62881.38133	29	2	16	7	328409.2477	"Acer"
"4379"	97215.44029	29	4	7	0	89815.71076	"Acer"
"4380"	65152.71439	67	0	5	5	87870.41781	"Acer"
"4381"	116955.3097	58	2	9	5	214678.677	"Acer"
"4382"	55642.92292	58	2	19	4	327117.6814	"Sony"
"4383"	52681.99086	75	2	13	1	270574.3104	"Acer"
"4384"	46247.43162	46	2	16	6	383171.9134	"Sony"
"4385"	99529.94197	80	0	7	5	257303.2943	"Sony"
"4386"	57868.07702	53	0	11	1	56349.65129	"Sony"
"4387"	87738.21119	67	1	19	4	481173.7237	"Sony"
"4388"	104589.8069	80	4	2	0	14094.08939	"Sony"
"4389"	36926.80839	79	1	15	0	212342.2754	"Acer"
"4390"	44638.33724	21	3	2	7	380798.3031	"Sony"
"4391"	97035.76497	44	0	12	4	33111.80949	"Acer"
"4392"	34559.95223	45	3	12	0	362937.4997	"Sony"
"4393"	23209.67781	70	0	14	1	57255.63477	"Acer"
"4394"	26837.13196	30	4	5	5	140519.7147	"Sony"
"4395"	65713.73828	62	3	9	0	202690.5976	"Acer"
"4396"	143168.9529	55	2	3	0	50339.95269	"Sony"
"4397"	132887.7195	35	1	7	4	299467.3284	"Sony"
"4398"	41627.33883	69	2	12	5	352742.6828	"Acer"
"4399"	150000	69	4	17	0	80684.11052	"Sony"
"4400"	141446.6415	57	2	16	5	273818.0333	"Sony"
"4401"	54965.68655	47	1	10	8	457246.6383	"Sony"
"4402"	93711.32352	64	0	9	5	496748.3763	"Sony"
"4403"	57662.38699	38	4	11	6	222535.1779	"Acer"
"4404"	58297.35512	23	2	9	5	262942.1436	"Acer"
"4405"	143583.342	29	0	20	5	123291.6628	"Sony"
"4406"	126206.0218	28	4	15	1	76338.68737	"Sony"
"4407"	132109.3171	51	3	7	4	202464.4938	"Sony"
"4408"	63747.62622	27	4	5	3	467626.7731	"Acer"
"4409"	25323.29311	41	0	1	4	214768.5624	"Sony"
"4410"	124276.0963	76	3	5	7	456718.2002	"Sony"
"4411"	105904.7731	31	1	2	6	21072.77067	"Sony"
"4412"	60329.92786	38	2	14	1	20969.24591	"Acer"
"4413"	36044.93633	49	1	2	7	401872.0472	"Sony"
"4414"	76146.30401	76	0	2	1	424080.4239	"Acer"
"4415"	75970.85843	30	3	7	8	149888.8541	"Acer"
"4416"	24072.76853	20	3	8	7	378486.3358	"Sony"
"4417"	100883.4823	70	0	15	6	107457.2552	"Sony"
"4418"	51355.48331	27	2	10	2	500000	"Acer"
"4419"	62611.41481	45	0	7	3	117786.5422	"Sony"
"4420"	55951.8003	40	1	18	6	305696.4989	"Acer"
"4421"	46175.37823	58	0	11	8	405506.6257	"Sony"
"4422"	83093.82172	28	2	5	2	255068.2832	"Acer"
"4423"	73042.33647	48	4	6	3	294590.3798	"Sony"
"4424"	118382.7814	26	3	6	1	269684.812	"Sony"
"4425"	47045.81746	72	4	9	2	420191.0729	"Acer"
"4426"	110843.5953	63	3	12	6	359434.2747	"Sony"
"4427"	113746.3227	45	1	3	5	314.51825	"Acer"
"4428"	63876.20069	31	4	4	4	416362.1023	"Acer"
"4429"	135698.0205	49	2	19	8	107744.0247	"Sony"
"4430"	84380.70068	80	3	10	6	205286.862	"Sony"
"4431"	43303.80671	80	3	3	3	344526.3882	"Acer"
"4432"	82494.94772	75	0	3	6	158733.354	"Sony"
"4433"	37636.69092	67	2	4	8	243894.9834	"Acer"
"4434"	36685.60515	59	1	7	3	87436.29435	"Sony"
"4435"	84766.1187	30	3	20	3	292078.9989	"Acer"
"4436"	119114.7513	50	0	5	0	231626.6538	"Acer"
"4437"	59209.62603	50	4	18	8	126838.458	"Sony"
"4438"	59792.5968	60	1	14	3	147171.8285	"Acer"
"4439"	99030.5007	26	3	20	3	363814.2146	"Sony"
"4440"	86370.15172	43	2	8	1	269824.32	"Acer"
"4441"	96407.83998	70	4	7	3	390294.4069	"Sony"
"4442"	26481.5661	51	0	19	6	426652.1773	"Sony"
"4443"	133015.7315	50	4	8	5	19627.84597	"Sony"
"4444"	62450.88985	34	4	12	3	322675.8209	"Acer"
"4445"	90349.64207	30	0	11	1	216240.891	"Acer"
"4446"	112143.2768	41	0	8	6	500000	"Acer"
"4447"	108921.8554	25	1	1	8	163007.0162	"Sony"
"4448"	142121.7798	31	2	16	2	350038.5955	"Sony"
"4449"	97624.12799	62	3	14	7	272486.3653	"Sony"
"4450"	150000	38	2	11	1	138152.7546	"Sony"
"4451"	121997.2031	50	1	10	3	414859.9194	"Acer"
"4452"	56693.9986	35	4	11	7	377791.1922	"Acer"
"4453"	112134.9546	73	4	6	4	152169.0126	"Sony"
"4454"	40284.96098	45	4	7	7	258877.3303	"Sony"
"4455"	81066.04555	21	1	6	6	112695.1862	"Acer"
"4456"	36484.9693	44	2	13	8	312636.9561	"Sony"
"4457"	31083.00007	27	2	9	7	303557.0212	"Sony"
"4458"	85832.03878	46	2	4	5	311217.8752	"Acer"
"4459"	45526.84992	30	0	20	7	420321.7586	"Sony"
"4460"	142968.8757	61	1	2	3	147601.4274	"Sony"
"4461"	107551.8016	47	2	15	0	8569.369135	"Acer"
"4462"	24818.02698	70	3	5	0	493950.1772	"Acer"
"4463"	122907.5328	73	0	20	0	18731.69074	"Sony"
"4464"	89119.69046	31	2	12	8	364189.6804	"Acer"
"4465"	34879.40647	68	2	9	7	91758.57709	"Acer"
"4466"	22166.87198	24	4	19	8	345330.3877	"Sony"
"4467"	28770.22615	40	4	5	0	473503.8249	"Sony"
"4468"	20000	51	2	9	2	65396.98255	"Sony"
"4469"	149312.3411	76	3	15	2	256444.8688	"Sony"
"4470"	103313.4269	33	1	9	6	0	"Sony"
"4471"	92914.09824	29	3	3	1	305444.9554	"Acer"
"4472"	32116.97782	56	3	15	5	108193.9753	"Sony"
"4473"	148121.4454	48	2	6	7	44331.69358	"Sony"
"4474"	124395.972	45	4	7	4	354893.257	"Sony"
"4475"	29799.63971	52	3	8	3	110581.2518	"Sony"
"4476"	104509.0038	78	0	14	4	316968.5073	"Sony"
"4477"	52138.02687	26	1	1	3	229780.66	"Acer"
"4478"	28902.8634	80	4	15	1	77350.92007	"Acer"
"4479"	78836.24881	53	0	15	1	263173.6033	"Acer"
"4480"	71713.02077	42	4	17	0	190874.3683	"Sony"
"4481"	59323.25746	61	1	13	4	388700.3513	"Acer"
"4482"	142611.3603	33	1	13	1	458961.7241	"Sony"
"4483"	121188.9121	64	3	9	7	303937.0389	"Sony"
"4484"	91963.47777	33	4	14	4	60664.30969	"Acer"
"4485"	91009.37611	37	4	18	6	43299.69048	"Acer"
"4486"	94793.48842	32	1	17	1	181246.5443	"Acer"
"4487"	39254.69822	75	4	1	8	349906.9769	"Acer"
"4488"	40115.40046	23	0	11	2	394810.3574	"Sony"
"4489"	92537.07122	51	0	16	8	14159.5959	"Acer"
"4490"	104134.2543	56	0	9	4	169916.2242	"Acer"
"4491"	116395.8997	65	0	8	3	392943.9979	"Sony"
"4492"	85665.54745	60	1	5	5	468860.4896	"Acer"
"4493"	98376.82473	57	3	10	1	364534.6601	"Acer"
"4494"	23314.98925	42	4	13	4	383185.22	"Sony"
"4495"	59443.58623	65	4	14	5	326667.2732	"Acer"
"4496"	31539.563	46	2	3	7	429928.983	"Sony"
"4497"	46849.97366	20	2	7	4	80625.8514	"Sony"
"4498"	39028.80468	62	2	16	7	207809.0397	"Acer"
"4499"	20000	76	2	20	5	402948.1002	"Sony"
"4500"	136914.9593	62	2	4	6	358552.1044	"Sony"
"4501"	52767.80586	57	3	18	1	206389.0421	"Sony"
"4502"	69899.44513	23	1	5	3	192955.1576	"Acer"
"4503"	116302.6426	35	0	14	2	500000	"Sony"
"4504"	111361.1631	38	3	7	7	240901.0903	"Sony"
"4505"	102297.1269	32	1	19	1	197189.7499	"Sony"
"4506"	127750.2735	76	4	8	0	101458.9792	"Sony"
"4507"	78946.54918	50	0	11	0	500000	"Acer"
"4508"	63294.31882	25	2	16	0	401642.9842	"Acer"
"4509"	41385.43158	69	3	19	3	410833.7226	"Acer"
"4510"	110212.224	75	2	17	4	325044.0144	"Sony"
"4511"	127549.6272	35	3	11	0	8477.122144	"Sony"
"4512"	37310.84969	36	4	1	0	255697.4689	"Sony"
"4513"	68488.69868	77	0	1	6	278145.6345	"Acer"
"4514"	59746.41027	27	2	11	6	213888.7237	"Acer"
"4515"	111883.1097	75	3	20	5	0	"Sony"
"4516"	23164.51871	30	4	7	6	419893.5981	"Sony"
"4517"	26659.98968	23	1	3	0	198761.767	"Sony"
"4518"	35348.56731	21	1	15	1	295812.58	"Sony"
"4519"	26348.22606	26	2	12	6	23593.85209	"Sony"
"4520"	132728.9799	61	4	3	3	432192.0759	"Sony"
"4521"	52549.75121	29	2	11	7	500000	"Acer"
"4522"	124831.5869	33	2	20	8	323272.8102	"Sony"
"4523"	85444.77235	59	0	6	8	57032.88805	"Acer"
"4524"	32395.88355	38	1	11	7	288976.9232	"Sony"
"4525"	47295.13654	62	4	14	4	74684.97386	"Acer"
"4526"	34203.97698	65	4	6	6	284962.2998	"Acer"
"4527"	128004.0397	77	3	20	2	286512.7614	"Sony"
"4528"	104917.9318	45	3	12	6	419120.7685	"Acer"
"4529"	125378.2782	33	0	7	5	141911.9615	"Sony"
"4530"	117782.5051	50	3	16	5	88365.81794	"Acer"
"4531"	34453.27007	29	0	9	0	45824.63643	"Sony"
"4532"	81729.38019	68	0	2	1	137172.2457	"Sony"
"4533"	117427.7035	56	3	8	8	43345.0999	"Acer"
"4534"	122679.3152	54	1	12	1	28322.34627	"Acer"
"4535"	96100.03484	79	4	4	7	295964.9533	"Sony"
"4536"	137461.4623	71	1	8	3	462257.1375	"Sony"
"4537"	29614.62569	70	4	8	4	368892.1331	"Acer"
"4538"	139323.2592	66	0	6	1	299492.3359	"Sony"
"4539"	90022.83673	28	4	19	4	0	"Acer"
"4540"	109211.345	67	0	6	0	398936.5098	"Sony"
"4541"	101859.4083	26	4	17	0	374379.4236	"Sony"
"4542"	98578.51644	60	4	6	6	354669.5792	"Sony"
"4543"	68739.31536	63	3	18	0	309969.424	"Acer"
"4544"	62941.17686	25	2	20	2	396049.7463	"Acer"
"4545"	137522.8067	48	2	20	8	415628.5796	"Sony"
"4546"	149307.7481	52	4	16	8	310498.2918	"Sony"
"4547"	130132.507	70	4	16	7	87650.65567	"Sony"
"4548"	30443.08963	33	4	16	1	226654.7185	"Sony"
"4549"	131569.3026	39	0	7	1	42502.3947	"Sony"
"4550"	134451.3154	65	2	11	2	146703.2401	"Sony"
"4551"	53611.23108	37	3	11	2	474685.0812	"Acer"
"4552"	129187.1532	45	3	4	7	50291.18264	"Sony"
"4553"	104775.6208	54	2	1	5	29145.42482	"Acer"
"4554"	120278.184	57	0	5	1	202675.6049	"Acer"
"4555"	47798.64585	42	0	6	8	328565.2113	"Sony"
"4556"	27508.69505	50	1	20	4	107211.2414	"Sony"
"4557"	35027.87023	38	2	6	5	345838.5762	"Sony"
"4558"	86680.26795	22	1	10	1	32283.24858	"Acer"
"4559"	27521.22218	63	2	2	3	390988.2565	"Sony"
"4560"	120038.153	27	4	7	7	366077.8846	"Sony"
"4561"	42094.2126	30	4	11	4	286061.9017	"Sony"
"4562"	86853.06225	22	3	15	8	420236.4709	"Acer"
"4563"	23303.67649	55	1	17	6	107151.1055	"Sony"
"4564"	138502.5746	28	4	6	3	283643.8586	"Sony"
"4565"	121373.1863	42	1	4	6	102711.2729	"Acer"
"4566"	102476.7654	80	1	13	8	33296.02044	"Sony"
"4567"	90861.25197	50	2	8	4	367221.3588	"Acer"
"4568"	92691.65747	43	4	12	3	352702.5476	"Acer"
"4569"	40882.00657	78	3	11	7	49640.08339	"Acer"
"4570"	68989.97498	62	3	8	4	12262.62721	"Acer"
"4571"	65844.4763	50	0	2	6	372306.3395	"Sony"
"4572"	94824.29643	39	4	16	1	358821.7083	"Acer"
"4573"	79618.44352	76	0	12	7	485452.478	"Sony"
"4574"	100990.4456	35	4	7	4	23981.79953	"Sony"
"4575"	146769.4563	33	0	17	6	323268.7266	"Sony"
"4576"	72829.10304	70	1	1	1	114728.4347	"Acer"
"4577"	47029.33124	21	2	15	3	331734.0984	"Sony"
"4578"	119814.5738	64	2	3	0	135126.841	"Sony"
"4579"	35809.0293	73	4	15	5	98084.10415	"Acer"
"4580"	120866.4757	57	3	17	2	447889.4622	"Acer"
"4581"	110615.2719	57	4	20	0	472675.8244	"Acer"
"4582"	115003.2221	28	3	12	7	381176.449	"Sony"
"4583"	41800.36108	22	4	20	6	38686.00033	"Sony"
"4584"	22878.50685	36	2	10	8	452759.4149	"Sony"
"4585"	72301.14695	74	1	14	5	430191.2152	"Acer"
"4586"	95091.58106	36	0	13	8	220148.9576	"Acer"
"4587"	39165.55345	74	2	1	1	290549.0179	"Acer"
"4588"	70932.518	28	0	2	0	0	"Acer"
"4589"	69499.47912	35	1	15	1	161773.9415	"Acer"
"4590"	105482.3493	47	0	11	5	452184.2009	"Acer"
"4591"	109659.3287	71	1	12	4	294792.7255	"Sony"
"4592"	102539.3262	68	2	3	1	82246.3004	"Sony"
"4593"	52676.55709	56	2	17	7	487332.9265	"Sony"
"4594"	35811.78392	35	1	4	6	220070.7284	"Sony"
"4595"	97643.28382	55	3	10	7	343195.5696	"Acer"
"4596"	80214.91442	44	1	19	5	91341.64545	"Acer"
"4597"	146758.0741	68	3	14	7	187399.3516	"Sony"
"4598"	93679.58058	52	3	2	7	459403.0798	"Acer"
"4599"	26032.83671	54	1	18	5	430386.6226	"Sony"
"4600"	118681.9553	49	3	1	4	50661.75091	"Acer"
"4601"	146361.3478	38	4	6	5	351244.9233	"Sony"
"4602"	85190.71032	64	3	5	7	133320.4791	"Sony"
"4603"	20000	22	0	19	6	163851.5053	"Sony"
